filePath,平均速度,平均行驶速度,平均加速度,平均减速度,怠速时间比,加速时间比,减速时间比,速度标准差,加速度标准差
processed_data/file1_fragments/fragment244.csv,0.78,11.00,4.10,-1.50,0.97,0.03,0.08,2.49,1.04
processed_data/file1_fragments/fragment245.csv,0.90,14.12,4.38,-4.40,0.95,0.05,0.03,3.34,1.61
processed_data/file1_fragments/fragment246.csv,2.21,10.60,1.57,-0.89,0.97,0.35,0.35,2.00,1.58
processed_data/file1_fragments/fragment247.csv,10.76,12.10,0.70,-0.78,0.38,0.67,0.33,1.87,0.98
processed_data/file1_fragments/fragment248.csv,1.06,10.50,0.95,-2.50,0.97,0.11,0.04,2.75,0.73
processed_data/file1_fragments/fragment249.csv,10.55,11.20,1.30,0.0,0.50,1.00,0.00,0.92,0.00
processed_data/file1_fragments/fragment250.csv,10.94,12.05,0.79,-0.60,0.40,0.78,0.11,1.79,0.68
processed_data/file1_fragments/fragment251.csv,11.40,12.89,1.88,-2.30,0.36,0.60,0.40,2.48,2.43
processed_data/file1_fragments/fragment252.csv,10.38,11.43,1.90,-1.15,0.40,0.50,0.50,1.61,2.35
processed_data/file1_fragments/fragment253.csv,10.07,10.27,0.37,0.0,0.25,1.00,0.00,0.46,0.15
processed_data/file1_fragments/fragment254.csv,12.30,13.45,1.09,-0.96,0.25,0.53,0.47,2.40,1.37
processed_data/file1_fragments/fragment255.csv,21.37,24.34,1.41,-1.25,0.16,0.49,0.49,8.59,1.83
processed_data/file1_fragments/fragment256.csv,6.15,17.84,1.51,-1.34,0.76,0.28,0.25,7.10,1.74
processed_data/file1_fragments/fragment257.csv,1.17,11.43,1.52,-3.20,0.95,0.11,0.05,3.05,1.01
processed_data/file1_fragments/fragment258.csv,16.10,17.75,1.52,-1.03,0.19,0.50,0.45,4.73,1.68
processed_data/file1_fragments/fragment259.csv,49.41,52.12,0.90,-1.00,0.05,0.54,0.31,17.82,1.56
processed_data/file1_fragments/fragment260.csv,9.24,18.92,1.52,-1.89,0.52,0.29,0.13,10.02,1.47
processed_data/file1_fragments/fragment261.csv,33.48,37.99,1.12,-1.02,0.12,0.41,0.44,17.37,1.43
processed_data/file1_fragments/fragment262.csv,25.79,36.32,6.42,-2.30,0.31,0.50,0.33,16.58,10.79
processed_data/file1_fragments/fragment263.csv,41.96,46.51,1.22,-1.73,0.10,0.53,0.34,21.94,2.72
processed_data/file1_fragments/fragment264.csv,30.96,44.33,1.27,-1.37,0.31,0.36,0.32,24.76,1.46
processed_data/file1_fragments/fragment265.csv,48.68,49.26,1.21,-1.68,0.01,0.57,0.39,16.74,2.33
processed_data/file1_fragments/fragment266.csv,2.97,13.32,1.72,-1.72,0.92,0.22,0.21,4.33,1.50
processed_data/file1_fragments/fragment267.csv,5.44,13.61,2.41,-2.95,0.65,0.37,0.11,6.55,1.89
processed_data/file1_fragments/fragment268.csv,10.86,13.67,1.25,-2.02,0.46,0.67,0.33,3.66,2.09
processed_data/file1_fragments/fragment269.csv,7.06,13.53,2.04,-2.13,0.57,0.41,0.27,6.30,2.19
processed_data/file1_fragments/fragment270.csv,9.42,10.55,1.03,-0.50,0.60,0.75,0.25,1.26,0.96
processed_data/file1_fragments/fragment271.csv,4.21,11.27,0.86,-1.24,0.96,0.40,0.26,3.74,1.26
processed_data/file1_fragments/fragment272.csv,7.11,22.09,5.76,-1.07,0.76,0.16,0.59,8.93,4.85
processed_data/file1_fragments/fragment273.csv,11.32,22.94,2.18,-1.63,0.53,0.27,0.33,11.82,2.37
processed_data/file1_fragments/fragment274.csv,30.13,37.21,1.21,-1.76,0.19,0.49,0.32,18.19,1.90
processed_data/file1_fragments/fragment275.csv,12.24,13.08,1.93,-1.10,0.20,0.75,0.25,2.37,1.60
processed_data/file1_fragments/fragment276.csv,16.70,17.84,2.79,-3.37,0.12,0.53,0.40,5.46,3.80
processed_data/file1_fragments/fragment277.csv,27.60,30.91,2.59,-4.87,0.12,0.70,0.30,13.44,4.10
processed_data/file1_fragments/fragment278.csv,39.15,39.58,1.19,-1.58,0.01,0.55,0.41,12.54,2.17
processed_data/file1_fragments/fragment279.csv,34.41,36.19,1.45,-1.61,0.05,0.50,0.44,12.58,2.01
processed_data/file1_fragments/fragment280.csv,11.43,26.85,2.38,-1.75,0.58,0.19,0.25,14.03,2.30
processed_data/file1_fragments/fragment281.csv,16.83,28.18,4.29,-2.63,0.42,0.24,0.37,14.53,5.09
processed_data/file1_fragments/fragment282.csv,11.62,12.24,1.27,-0.75,0.20,0.44,0.44,1.58,1.12
processed_data/file1_fragments/fragment283.csv,14.24,26.55,1.65,-2.79,0.48,0.37,0.21,14.60,2.11
processed_data/file1_fragments/fragment284.csv,10.32,18.93,2.48,-1.44,0.61,0.34,0.47,7.77,3.21
processed_data/file1_fragments/fragment285.csv,13.22,26.38,1.28,-1.06,0.52,0.26,0.29,14.29,1.30
processed_data/file1_fragments/fragment286.csv,3.32,10.40,1.10,-0.90,0.98,0.37,0.39,3.19,1.19
processed_data/file1_fragments/fragment287.csv,15.08,15.97,0.81,-0.98,0.10,0.56,0.42,3.48,1.17
processed_data/file1_fragments/fragment288.csv,17.15,20.45,1.55,-1.17,0.22,0.42,0.47,7.93,1.64
processed_data/file1_fragments/fragment289.csv,8.38,15.74,2.75,-1.66,0.51,0.32,0.47,8.61,3.40
processed_data/file1_fragments/fragment290.csv,10.03,10.30,0.60,-0.10,0.50,0.33,0.33,0.32,0.38
processed_data/file1_fragments/fragment291.csv,9.95,10.00,0.10,0.0,0.50,1.00,0.00,0.07,0.00
processed_data/file1_fragments/fragment292.csv,18.55,18.69,1.27,-1.31,0.02,0.47,0.42,4.99,1.41
processed_data/file1_fragments/fragment293.csv,18.31,24.55,1.42,-1.37,0.27,0.40,0.39,10.98,1.72
processed_data/file1_fragments/fragment294.csv,20.47,22.93,1.60,-1.44,0.15,0.48,0.48,7.88,1.86
processed_data/file1_fragments/fragment295.csv,9.82,23.64,2.59,-2.76,0.60,0.24,0.21,11.86,3.04
processed_data/file1_fragments/fragment296.csv,32.47,33.59,3.10,-1.76,0.04,0.36,0.57,8.15,5.94
processed_data/file1_fragments/fragment297.csv,13.26,19.67,1.29,-1.58,0.34,0.41,0.28,9.91,1.71
processed_data/file1_fragments/fragment298.csv,9.44,10.55,1.20,-2.10,0.60,0.75,0.25,1.33,1.66
processed_data/file1_fragments/fragment299.csv,12.15,12.45,1.01,-0.96,0.10,0.50,0.45,1.65,1.10
processed_data/file1_fragments/fragment300.csv,4.59,10.60,1.96,-1.17,0.97,0.28,0.44,3.68,2.09
processed_data/file1_fragments/fragment301.csv,23.03,26.17,1.33,-1.32,0.14,0.46,0.45,10.15,1.74
processed_data/file1_fragments/fragment302.csv,15.74,19.14,3.62,-1.04,0.29,0.25,0.75,6.62,2.42
processed_data/file1_fragments/fragment303.csv,1.89,11.73,3.15,-2.57,0.89,0.15,0.11,3.97,1.89
processed_data/file1_fragments/fragment304.csv,16.41,17.32,1.17,-1.44,0.10,0.52,0.41,5.32,1.69
processed_data/file1_fragments/fragment305.csv,13.31,15.67,2.06,-1.49,0.26,0.44,0.50,5.18,1.95
processed_data/file1_fragments/fragment306.csv,9.07,13.86,1.48,-1.92,0.45,0.57,0.29,6.15,2.41
processed_data/file1_fragments/fragment307.csv,16.40,18.95,1.99,-6.50,0.21,0.77,0.23,6.96,4.35
processed_data/file1_fragments/fragment308.csv,19.19,24.56,2.15,-2.55,0.23,0.49,0.35,12.29,2.90
processed_data/file1_fragments/fragment309.csv,20.79,21.58,1.51,-1.51,0.05,0.53,0.42,6.09,1.75
processed_data/file1_fragments/fragment310.csv,33.73,37.43,2.60,-1.88,0.10,0.39,0.50,13.33,5.01
processed_data/file1_fragments/fragment311.csv,20.36,37.64,1.17,-1.46,0.46,0.30,0.23,20.81,1.41
processed_data/file1_fragments/fragment312.csv,17.42,30.46,1.65,-1.32,0.44,0.41,0.20,16.18,1.59
processed_data/file1_fragments/fragment313.csv,74.37,82.57,0.77,-0.80,0.10,0.44,0.36,27.26,1.51
processed_data/file1_fragments/fragment314.csv,9.78,14.48,2.30,-1.40,0.65,0.36,0.56,4.52,2.45
processed_data/file1_fragments/fragment315.csv,3.65,20.76,2.34,-1.51,0.84,0.12,0.16,7.77,1.28
processed_data/file1_fragments/fragment316.csv,10.21,19.17,1.62,-1.89,0.56,0.47,0.38,8.93,2.28
processed_data/file1_fragments/fragment317.csv,35.66,42.07,1.09,-1.69,0.15,0.47,0.30,21.65,4.67
processed_data/file1_fragments/fragment318.csv,54.49,54.91,1.00,-1.35,0.01,0.51,0.38,15.82,1.59
processed_data/file1_fragments/fragment319.csv,76.43,78.13,0.81,-1.19,0.02,0.54,0.36,17.35,2.26
processed_data/file1_fragments/fragment320.csv,32.45,35.96,5.89,-4.26,0.12,0.44,0.56,14.82,9.95
processed_data/file1_fragments/fragment321.csv,11.83,12.54,0.83,-2.65,0.25,0.64,0.18,2.06,1.55
processed_data/file1_fragments/fragment322.csv,28.84,32.91,1.48,-1.35,0.13,0.45,0.46,13.72,1.97
processed_data/file1_fragments/fragment323.csv,12.14,15.30,1.85,-1.39,0.47,0.43,0.50,4.08,1.85
processed_data/file1_fragments/fragment324.csv,9.36,20.77,1.77,-1.74,0.65,0.40,0.34,9.58,2.13
processed_data/file1_fragments/fragment325.csv,30.03,37.90,1.47,-2.46,0.22,0.56,0.32,19.90,2.63
processed_data/file1_fragments/fragment326.csv,27.90,30.89,1.71,-2.23,0.12,0.58,0.36,12.40,2.32
processed_data/file1_fragments/fragment327.csv,70.20,70.74,1.27,-0.89,0.01,0.38,0.49,18.35,3.01
processed_data/file1_fragments/fragment328.csv,8.48,27.15,1.63,-1.78,0.70,0.25,0.21,12.82,1.52
processed_data/file1_fragments/fragment329.csv,47.86,48.78,1.03,-2.54,0.02,0.71,0.26,13.38,3.27
processed_data/file1_fragments/fragment330.csv,16.31,19.82,2.26,-5.03,0.29,0.69,0.31,7.35,4.13
processed_data/file1_fragments/fragment331.csv,43.58,44.46,1.14,-1.53,0.02,0.52,0.37,12.81,1.89
processed_data/file1_fragments/fragment332.csv,4.99,13.45,1.96,-1.70,0.75,0.53,0.33,5.95,3.02
processed_data/file1_fragments/fragment333.csv,5.24,12.47,2.78,-1.72,0.62,0.30,0.25,6.08,1.97
processed_data/file1_fragments/fragment334.csv,44.23,46.50,0.90,-1.08,0.05,0.48,0.39,14.95,1.84
processed_data/file1_fragments/fragment335.csv,9.39,23.69,2.37,-3.29,0.62,0.28,0.19,12.48,2.59
processed_data/file1_fragments/fragment336.csv,32.47,34.73,1.09,-1.43,0.07,0.52,0.33,10.86,1.92
processed_data/file1_fragments/fragment337.csv,5.00,12.38,2.60,-4.90,0.64,0.50,0.10,6.04,3.74
processed_data/file1_fragments/fragment338.csv,42.38,43.42,1.18,-1.11,0.03,0.51,0.41,11.06,1.88
processed_data/file1_fragments/fragment339.csv,10.37,11.71,1.16,-1.00,0.24,0.62,0.38,2.77,1.33
processed_data/file1_fragments/fragment340.csv,10.69,11.48,0.84,-0.73,0.36,0.54,0.23,1.46,0.76
processed_data/file1_fragments/fragment341.csv,4.26,12.36,1.39,-2.62,0.75,0.29,0.14,5.40,1.57
processed_data/file1_fragments/fragment342.csv,37.84,38.37,0.96,-1.26,0.02,0.53,0.37,10.62,2.74
processed_data/file1_fragments/fragment343.csv,41.34,42.91,1.59,-2.05,0.04,0.51,0.38,13.56,3.31
processed_data/file1_fragments/fragment344.csv,7.75,12.43,1.70,-1.70,0.70,0.67,0.33,3.69,2.14
processed_data/file1_fragments/fragment345.csv,16.06,26.25,1.30,-1.46,0.45,0.48,0.39,12.77,1.90
processed_data/file1_fragments/fragment346.csv,23.66,31.93,1.62,-1.65,0.26,0.39,0.34,15.65,1.81
processed_data/file1_fragments/fragment347.csv,28.75,30.46,1.17,-1.36,0.07,0.53,0.43,10.16,1.59
processed_data/file1_fragments/fragment348.csv,36.74,40.42,1.04,-1.34,0.09,0.48,0.36,14.71,1.86
processed_data/file1_fragments/fragment349.csv,29.65,30.16,1.43,-1.69,0.02,0.52,0.43,10.82,2.35
processed_data/file1_fragments/fragment350.csv,13.45,15.56,1.18,-1.14,0.24,0.51,0.46,4.88,1.49
processed_data/file1_fragments/fragment351.csv,10.06,13.31,2.19,-1.02,0.42,0.39,0.61,4.50,1.83
processed_data/file1_fragments/fragment352.csv,4.27,11.36,1.21,-1.15,0.92,0.37,0.32,3.76,1.36
processed_data/file1_fragments/fragment353.csv,3.98,11.20,5.70,-2.50,0.83,0.18,0.36,4.69,3.16
processed_data/file1_fragments/fragment354.csv,22.48,31.05,1.99,-1.62,0.28,0.31,0.38,14.63,3.47
processed_data/file1_fragments/fragment355.csv,16.70,29.80,1.98,-1.37,0.45,0.25,0.33,15.45,2.48
processed_data/file1_fragments/fragment356.csv,5.25,14.85,1.52,-1.15,0.79,0.43,0.41,5.48,2.01
processed_data/file1_fragments/fragment357.csv,12.19,13.45,1.10,-1.28,0.27,0.57,0.43,2.57,1.43
processed_data/file1_fragments/fragment358.csv,1.43,12.90,12.90,-3.85,0.94,0.06,0.12,3.58,3.60
processed_data/file1_fragments/fragment359.csv,32.53,32.70,1.37,-1.25,0.01,0.46,0.47,7.68,2.09
processed_data/file1_fragments/fragment360.csv,19.89,31.15,1.18,-1.16,0.38,0.38,0.36,16.11,1.41
processed_data/file1_fragments/fragment361.csv,26.24,31.76,1.64,-1.59,0.18,0.48,0.38,14.46,2.09
processed_data/file1_fragments/fragment362.csv,28.35,29.17,2.03,-2.24,0.03,0.50,0.44,8.79,3.25
processed_data/file1_fragments/fragment363.csv,15.39,20.34,1.28,-1.27,0.27,0.44,0.42,8.71,1.61
processed_data/file1_fragments/fragment364.csv,3.45,11.86,1.72,-1.14,0.81,0.26,0.31,4.88,1.73
processed_data/file1_fragments/fragment365.csv,10.49,15.64,1.49,-0.91,0.47,0.37,0.56,6.43,2.05
processed_data/file1_fragments/fragment366.csv,23.48,26.78,2.05,-1.37,0.15,0.38,0.56,10.02,3.09
processed_data/file1_fragments/fragment367.csv,2.26,12.70,1.63,-1.31,0.87,0.24,0.22,4.59,1.79
processed_data/file1_fragments/fragment368.csv,16.81,17.76,1.78,-2.19,0.11,0.59,0.41,5.61,2.41
processed_data/file1_fragments/fragment369.csv,2.26,12.15,1.94,-1.37,0.92,0.15,0.15,3.87,1.13
processed_data/file1_fragments/fragment370.csv,9.35,13.95,1.77,-1.70,0.57,0.54,0.46,4.59,2.15
processed_data/file1_fragments/fragment371.csv,8.81,22.53,1.03,-1.00,0.70,0.39,0.35,9.77,1.23
processed_data/file1_fragments/fragment372.csv,23.06,27.86,1.33,-3.38,0.19,0.65,0.22,11.47,3.56
processed_data/file1_fragments/fragment373.csv,5.79,21.90,1.53,-1.41,0.77,0.24,0.20,9.19,1.41
processed_data/file1_fragments/fragment374.csv,15.71,16.82,1.48,-1.71,0.13,0.50,0.41,5.08,1.90
processed_data/file1_fragments/fragment375.csv,30.14,34.14,1.08,-1.37,0.12,0.48,0.35,13.90,2.14
processed_data/file1_fragments/fragment376.csv,26.71,33.21,1.80,-3.52,0.22,0.60,0.30,15.59,3.33
processed_data/file1_fragments/fragment377.csv,19.45,31.58,1.80,-1.66,0.40,0.33,0.35,16.13,2.43
processed_data/file1_fragments/fragment378.csv,21.84,39.56,4.15,-4.54,0.47,0.39,0.32,20.42,8.14
processed_data/file1_fragments/fragment379.csv,28.15,35.09,1.61,-2.33,0.20,0.50,0.31,16.89,2.17
processed_data/file1_fragments/fragment380.csv,27.38,32.91,1.06,-1.42,0.18,0.55,0.33,14.37,1.66
processed_data/file1_fragments/fragment381.csv,22.45,31.85,1.20,-1.66,0.30,0.47,0.27,16.00,1.92
processed_data/file1_fragments/fragment382.csv,10.72,20.45,1.32,-1.68,0.50,0.49,0.29,10.34,1.89
processed_data/file1_fragments/fragment383.csv,20.82,22.66,1.91,-2.80,0.12,0.57,0.35,8.00,2.57
processed_data/file1_fragments/fragment384.csv,6.36,15.74,2.91,-1.52,0.67,0.20,0.34,7.20,2.20
processed_data/file1_fragments/fragment385.csv,21.19,21.76,1.24,-1.42,0.04,0.49,0.40,4.78,1.54
processed_data/file1_fragments/fragment386.csv,13.17,17.20,1.40,-2.20,0.29,0.61,0.33,6.95,2.22
processed_data/file1_fragments/fragment387.csv,5.50,19.08,2.11,-2.61,0.73,0.23,0.15,8.78,1.90
processed_data/file1_fragments/fragment388.csv,23.39,23.57,1.45,-1.35,0.01,0.49,0.46,8.42,2.06
processed_data/file1_fragments/fragment389.csv,19.77,29.20,2.27,-1.26,0.34,0.28,0.48,15.20,1.92
processed_data/file1_fragments/fragment390.csv,29.20,31.02,1.03,-1.86,0.07,0.61,0.32,11.95,1.85
processed_data/file1_fragments/fragment391.csv,4.54,16.19,2.49,-1.67,0.77,0.21,0.28,6.90,1.76
processed_data/file1_fragments/fragment392.csv,8.07,25.47,1.89,-1.65,0.69,0.15,0.15,12.24,1.34
processed_data/file1_fragments/fragment393.csv,2.59,12.00,6.60,-2.30,0.81,0.13,0.20,4.86,3.75
processed_data/file1_fragments/fragment394.csv,9.30,10.00,1.40,0.0,0.50,1.00,0.00,0.99,0.00
processed_data/file1_fragments/fragment395.csv,35.56,36.08,1.36,-2.14,0.02,0.59,0.36,11.77,2.17
processed_data/file1_fragments/fragment396.csv,13.69,32.56,1.97,-1.50,0.58,0.21,0.25,17.53,1.56
processed_data/file1_fragments/fragment397.csv,9.39,21.40,1.71,-1.57,0.58,0.24,0.24,10.69,1.67
processed_data/file1_fragments/fragment398.csv,6.02,14.02,3.77,-2.00,0.62,0.27,0.33,6.72,3.65
processed_data/file1_fragments/fragment399.csv,9.56,14.13,1.90,-1.90,0.57,0.54,0.38,4.63,2.23
processed_data/file1_fragments/fragment400.csv,3.51,10.32,1.23,-1.50,0.84,0.38,0.21,4.36,1.93
processed_data/file1_fragments/fragment401.csv,6.43,10.37,0.87,-1.16,0.84,0.61,0.39,2.87,1.21
processed_data/file1_fragments/fragment402.csv,4.61,11.70,2.31,-0.99,0.96,0.36,0.60,2.49,2.38
processed_data/file1_fragments/fragment403.csv,12.49,17.02,3.18,-2.22,0.29,0.44,0.44,8.21,3.78
processed_data/file1_fragments/fragment404.csv,1.28,11.20,5.80,-1.54,0.94,0.04,0.14,3.20,1.38
processed_data/file1_fragments/fragment405.csv,15.25,26.42,1.52,-2.08,0.46,0.39,0.26,12.99,2.18
processed_data/file1_fragments/fragment406.csv,18.03,23.14,1.21,-1.22,0.23,0.40,0.38,10.66,1.44
processed_data/file1_fragments/fragment407.csv,4.95,10.10,1.12,-1.39,0.99,0.46,0.37,2.72,1.60
processed_data/file1_fragments/fragment408.csv,2.63,10.93,1.27,-1.08,0.96,0.29,0.32,2.89,1.21
processed_data/file1_fragments/fragment409.csv,8.45,11.73,1.27,-1.29,0.67,0.46,0.38,2.84,1.69
processed_data/file1_fragments/fragment410.csv,8.65,11.83,1.10,-1.03,0.73,0.60,0.30,2.34,1.20
processed_data/file1_fragments/fragment411.csv,14.38,14.81,1.15,-0.60,0.06,0.53,0.47,2.33,1.21
processed_data/file1_fragments/fragment412.csv,7.46,16.59,1.18,-1.14,0.57,0.26,0.22,8.56,1.07
processed_data/file1_fragments/fragment413.csv,9.44,10.93,0.70,-0.77,0.64,0.60,0.30,1.41,0.85
processed_data/file1_fragments/fragment414.csv,34.36,39.82,1.59,-2.22,0.14,0.52,0.31,17.53,3.77
processed_data/file1_fragments/fragment415.csv,16.66,17.20,2.42,-1.78,0.07,0.46,0.46,3.68,2.53
processed_data/file1_fragments/fragment416.csv,26.30,28.62,1.33,-1.26,0.09,0.46,0.44,10.64,1.88
processed_data/file1_fragments/fragment417.csv,34.87,37.33,2.26,-2.59,0.07,0.52,0.40,12.62,5.49
processed_data/file1_fragments/fragment418.csv,15.28,18.56,1.43,-1.75,0.20,0.50,0.35,7.46,1.89
processed_data/file1_fragments/fragment419.csv,15.46,19.05,1.39,-2.62,0.30,0.68,0.32,6.74,2.38
processed_data/file1_fragments/fragment420.csv,28.94,30.53,1.77,-2.41,0.06,0.55,0.38,11.28,3.07
processed_data/file1_fragments/fragment421.csv,17.12,32.89,1.73,-2.34,0.48,0.32,0.23,18.20,2.07
processed_data/file1_fragments/fragment422.csv,19.23,29.19,1.97,-1.61,0.35,0.32,0.34,16.12,1.87
processed_data/file1_fragments/fragment423.csv,0.76,10.55,4.67,-2.50,0.97,0.05,0.08,2.46,1.47
processed_data/file1_fragments/fragment424.csv,5.58,10.30,1.06,-1.12,0.92,0.58,0.42,2.30,1.45
processed_data/file1_fragments/fragment425.csv,9.87,10.77,1.70,-0.90,0.50,0.40,0.60,1.18,1.59
processed_data/file1_fragments/fragment426.csv,10.27,10.62,0.60,-0.25,0.33,0.38,0.50,0.64,0.50
processed_data/file1_fragments/fragment427.csv,9.92,11.88,0.99,-0.80,0.57,0.45,0.40,1.89,1.02
processed_data/file1_fragments/fragment428.csv,16.34,22.04,1.96,-2.40,0.33,0.55,0.41,9.66,2.93
processed_data/file1_fragments/fragment429.csv,34.07,34.26,1.82,-2.28,0.01,0.55,0.43,9.94,2.56
processed_data/file1_fragments/fragment430.csv,39.35,41.90,1.50,-2.61,0.06,0.62,0.34,15.44,2.79
processed_data/file1_fragments/fragment431.csv,38.97,44.20,3.49,-4.48,0.12,0.55,0.42,18.26,7.40
processed_data/file1_fragments/fragment432.csv,36.21,46.20,1.52,-1.53,0.22,0.40,0.36,21.50,1.84
processed_data/file1_fragments/fragment433.csv,14.91,34.90,1.66,-2.87,0.57,0.28,0.14,18.48,2.07
processed_data/file1_fragments/fragment434.csv,23.23,24.59,1.91,-2.28,0.06,0.56,0.39,9.37,2.84
processed_data/file1_fragments/fragment435.csv,27.88,28.88,1.56,-1.86,0.04,0.53,0.43,10.10,2.97
processed_data/file1_fragments/fragment436.csv,12.46,14.82,2.12,-2.59,0.26,0.61,0.39,4.97,2.74
processed_data/file1_fragments/fragment437.csv,9.28,17.70,1.57,-1.25,0.59,0.45,0.29,8.08,1.57
processed_data/file1_fragments/fragment438.csv,17.03,21.44,1.26,-1.03,0.23,0.43,0.43,9.37,1.54
processed_data/file1_fragments/fragment439.csv,24.10,31.12,2.89,-1.53,0.24,0.31,0.50,12.96,4.96
processed_data/file1_fragments/fragment440.csv,16.08,26.39,1.42,-1.42,0.40,0.38,0.26,13.67,1.67
processed_data/file1_fragments/fragment441.csv,11.88,18.19,1.77,-1.46,0.36,0.33,0.35,8.82,2.35
processed_data/file1_fragments/fragment442.csv,13.07,24.68,1.44,-2.02,0.48,0.33,0.23,14.53,1.76
processed_data/file1_fragments/fragment443.csv,23.61,24.22,1.20,-1.36,0.04,0.53,0.43,5.62,1.88
processed_data/file1_fragments/fragment444.csv,28.74,31.85,1.29,-1.29,0.12,0.49,0.48,12.77,1.76
processed_data/file1_fragments/fragment445.csv,23.37,25.79,1.46,-1.30,0.11,0.48,0.48,9.42,1.91
processed_data/file1_fragments/fragment446.csv,11.12,21.50,1.89,-1.71,0.52,0.35,0.32,11.00,2.28
processed_data/file1_fragments/fragment447.csv,23.98,28.36,1.68,-2.41,0.17,0.56,0.34,11.74,2.69
processed_data/file1_fragments/fragment448.csv,32.07,32.60,1.64,-1.71,0.02,0.51,0.46,7.85,3.18
processed_data/file1_fragments/fragment449.csv,21.39,29.10,1.49,-1.75,0.28,0.41,0.32,14.43,1.75
processed_data/file1_fragments/fragment450.csv,11.48,18.01,1.82,-1.27,0.43,0.36,0.44,8.30,1.83
processed_data/file1_fragments/fragment451.csv,11.01,11.94,0.66,-0.60,0.38,0.47,0.47,1.42,0.75
processed_data/file1_fragments/fragment452.csv,1.60,11.60,11.60,-2.08,0.94,0.06,0.24,3.42,3.13
processed_data/file1_fragments/fragment453.csv,10.46,10.61,0.30,-0.50,0.20,0.56,0.22,0.39,0.40
processed_data/file1_fragments/fragment454.csv,10.50,18.49,1.34,-1.18,0.47,0.33,0.31,9.01,1.51
processed_data/file1_fragments/fragment455.csv,7.69,12.63,1.30,-1.10,0.83,0.53,0.47,2.65,1.46
processed_data/file1_fragments/fragment456.csv,9.17,20.68,1.88,-1.03,0.59,0.31,0.25,10.39,1.52
processed_data/file1_fragments/fragment457.csv,12.26,15.66,1.70,-1.11,0.27,0.42,0.44,6.25,1.69
processed_data/file1_fragments/fragment458.csv,6.67,15.39,1.05,-1.03,0.62,0.27,0.20,7.35,1.11
processed_data/file1_fragments/fragment459.csv,0.43,12.05,1.51,-1.18,0.99,0.04,0.04,1.77,0.47
processed_data/file1_fragments/fragment460.csv,15.16,15.47,0.97,-1.80,0.05,0.68,0.32,4.13,1.53
processed_data/file1_fragments/fragment461.csv,4.52,13.14,1.96,-2.60,0.72,0.26,0.13,5.97,1.75
processed_data/file1_fragments/fragment462.csv,13.18,14.96,1.28,-2.16,0.24,0.69,0.31,3.93,1.84
processed_data/file1_fragments/fragment463.csv,23.32,25.53,1.64,-1.59,0.12,0.51,0.49,8.63,2.07
processed_data/file1_fragments/fragment464.csv,15.08,17.85,1.80,-1.21,0.27,0.44,0.56,5.61,1.81
processed_data/file1_fragments/fragment465.csv,5.13,21.84,3.45,-1.57,0.84,0.20,0.38,7.86,3.50
processed_data/file1_fragments/fragment466.csv,1.54,10.00,3.33,-3.10,0.96,0.12,0.12,3.05,1.72
processed_data/file1_fragments/fragment467.csv,6.23,19.08,3.19,-3.20,0.73,0.22,0.19,8.72,2.26
processed_data/file1_fragments/fragment468.csv,23.23,26.41,1.28,-1.70,0.13,0.53,0.35,10.02,1.86
